Exchange Date,Close,Implied Volatility,Delta,Theta,Gamma,Open Interest,Rho,Vega,Strike Price,Days to Maturity,Close_Index,Log Forward Moneyness
2023-07-07,682.5,16.2,-0.8,0.2,0.0,0.0,-32.3,8.9,5000,287,4236.6,0.13996479687136065
2023-07-07,477.7,15.5,-0.7,0.1,0.0,0.0,-27.5,11.3,4750,287,4236.6,0.08867150248381017
2023-07-07,318.2,15.9,-0.6,-0.1,0.0,0.0,-21.2,15.0,4500,287,4236.6,0.03460428121353425
2023-07-07,555.3,15.5,-0.8,0.1,0.0,0.0,-29.6,11.8,4850,287,4236.6,0.10950558938665209
2023-07-10,538.9,15.6,-0.8,0.1,0.0,0.0,-28.9,11.7,4850,284,4256.51,0.1050858415908881
2023-07-10,499.8,15.5,-0.7,0.1,0.0,0.0,-27.9,11.4,4800,284,4256.51,0.09472305455534152
2023-07-10,363.0,15.8,-0.6,-0.0,0.0,0.0,-23.1,13.2,4600,284,4256.51,0.05216344013654563
2023-07-10,394.2,15.5,-0.6,-0.0,0.0,0.0,-24.3,13.6,4650,284,4256.51,0.06297435624076125
2023-07-10,427.3,15.5,-0.7,-0.0,0.0,1.0,-25.6,13.9,4700,284,4256.51,0.0736696453575092
2023-07-10,664.9,16.4,-0.8,0.2,0.0,0.0,-31.7,12.2,5000,284,4256.51,0.13554504907559664
2023-07-10,333.9,15.8,-0.6,-0.1,0.0,0.0,-21.8,15.2,4550,284,4256.51,0.041234369604355364
2023-07-10,600.5,15.9,-0.8,0.1,0.0,0.0,-30.4,12.0,4925,284,4256.51,0.12043141126554847
2023-07-10,579.6,15.7,-0.8,0.1,0.0,0.0,-29.9,11.9,4900,284,4256.51,0.1153423417580772
2023-07-10,306.8,16.0,-0.6,-0.1,0.0,0.0,-20.5,14.8,4500,284,4256.51,0.030184533417770398
2023-07-10,462.5,15.5,-0.7,-0.0,0.0,0.0,-26.8,14.2,4750,284,4256.51,0.08425175468804613
2023-07-11,367.7,15.1,-0.6,-0.0,0.0,0.0,-23.8,13.6,4650,283,4286.56,0.056028974496613725
2023-07-11,470.4,15.0,-0.7,0.1,0.0,0.0,-27.5,11.5,4800,283,4286.56,0.08777767281119413
2023-07-11,548.8,15.1,-0.8,0.1,0.0,0.0,-29.6,12.0,4900,283,4286.56,0.10839696001392975
2023-07-11,508.7,14.9,-0.7,0.1,0.0,0.0,-28.6,11.8,4850,283,4286.56,0.09814045984674068
2023-07-11,283.9,15.6,-0.5,-0.1,0.0,0.0,-19.8,14.7,4500,283,4286.56,0.02323915167362296
2023-07-11,633.3,15.7,-0.8,0.2,0.0,0.0,-31.5,8.9,5000,283,4286.56,0.12859966733144912
2023-07-11,569.4,15.2,-0.8,0.1,0.0,0.0,-30.1,12.1,4925,283,4286.56,0.11348602952140101
2023-07-11,434.1,14.9,-0.7,-0.0,0.0,0.0,-26.3,14.3,4750,283,4286.56,0.07730637294389855
2023-07-11,309.7,15.4,-0.6,-0.1,0.0,0.0,-21.1,15.1,4550,283,4286.56,0.0342889878602079
2023-07-11,399.9,14.9,-0.7,-0.0,0.0,1.0,-25.0,13.9,4700,283,4286.56,0.06672426361336165
2023-07-11,337.7,15.3,-0.6,-0.1,0.0,0.0,-22.4,15.5,4600,283,4286.56,0.04521805839239813
2023-07-12,243.0,15.5,-0.5,-0.2,0.0,0.0,-18.1,15.6,4500,282,4360.46,0.006235730804351536
2023-07-12,445.9,14.4,-0.7,0.1,0.0,0.0,-27.4,11.6,4850,282,4360.46,0.08113703897746932
2023-07-12,316.8,14.7,-0.6,-0.1,0.0,0.0,-22.1,15.6,4650,282,4360.46,0.039025553627342516
2023-07-12,410.5,14.3,-0.7,0.0,0.0,0.0,-26.1,14.5,4800,282,4360.46,0.0707742519419227
2023-07-12,345.9,14.6,-0.6,-0.0,0.0,1.0,-23.5,13.7,4700,282,4360.46,0.049720842744090506
2023-07-12,290.0,14.8,-0.6,-0.1,0.0,0.0,-20.7,15.2,4600,282,4360.46,0.02821463752312685
2023-07-12,265.5,15.2,-0.5,-0.1,0.0,0.0,-19.4,14.8,4550,282,4360.46,0.017285566990936547
2023-07-12,377.1,14.4,-0.7,-0.0,0.0,0.0,-24.8,14.1,4750,282,4360.46,0.06030295207462748
2023-07-12,564.1,14.6,-0.8,0.1,0.0,0.0,-30.7,12.4,5000,282,4360.46,0.11159624646217797
2023-07-12,483.5,14.3,-0.7,0.1,0.0,0.0,-28.5,12.0,4900,282,4360.46,0.09139353914465846
2023-07-12,503.0,14.3,-0.8,0.1,0.0,0.0,-29.1,12.1,4925,282,4360.46,0.09648260865212975
2023-07-13,460.7,14.3,-0.7,0.1,0.0,0.0,-27.9,11.8,4900,281,4391.76,0.08433062666323132
2023-07-13,328.5,14.7,-0.6,-0.1,0.0,1.0,-22.7,15.9,4700,281,4391.76,0.042657930262663214
2023-07-13,252.2,15.4,-0.5,-0.2,0.0,0.0,-18.6,15.9,4550,281,4391.76,0.010222654509509455
2023-07-13,358.4,14.4,-0.6,-0.0,0.0,0.0,-24.0,13.9,4750,281,4391.76,0.05324003959320012
2023-07-13,539.2,14.4,-0.8,0.1,0.0,0.0,-30.1,12.3,5000,281,4391.76,0.10453333398075071
2023-07-13,231.0,15.6,-0.5,-0.2,0.0,0.0,-17.4,15.5,4500,281,4391.76,-0.0008271816770755959
2023-07-13,275.5,15.0,-0.5,-0.1,0.0,0.0,-20.0,15.0,4600,281,4391.76,0.021151725041699692
2023-07-13,390.4,14.3,-0.7,-0.0,0.0,0.0,-25.4,14.3,4800,281,4391.76,0.0637113394604955
2023-07-13,300.9,14.8,-0.6,-0.1,0.0,0.0,-21.3,15.5,4650,281,4391.76,0.03196264114591529
2023-07-13,479.6,14.3,-0.7,0.1,0.0,0.0,-28.5,12.0,4925,281,4391.76,0.08941969617070258
2023-07-13,424.5,14.3,-0.7,0.0,0.0,0.0,-26.7,14.7,4850,281,4391.76,0.07407412649604204
2023-07-14,474.1,14.3,-0.7,0.1,0.0,0.0,-28.2,11.9,4925,280,4400.11,0.08760980250548228
2023-07-14,228.1,15.6,-0.5,-0.2,0.0,0.0,-17.1,15.4,4500,280,4400.11,-0.0026370753422958306
2023-07-14,385.7,14.4,-0.7,-0.0,0.0,0.0,-25.1,14.2,4800,280,4400.11,0.061901445795275296
2023-07-14,249.0,15.4,-0.5,-0.2,0.0,0.0,-18.4,15.8,4550,280,4400.11,0.008412760844289062
2023-07-14,324.4,14.7,-0.6,-0.1,0.0,1.0,-22.4,15.8,4700,280,4400.11,0.04084803659744311
2023-07-14,419.5,14.3,-0.7,-0.0,0.0,0.0,-26.4,14.6,4850,280,4400.11,0.07226423283082202
2023-07-14,271.9,15.1,-0.5,-0.1,0.0,0.0,-19.7,15.0,4600,280,4400.11,0.01934183137647947
2023-07-14,455.3,14.4,-0.7,0.1,0.0,0.0,-27.6,11.7,4900,280,4400.11,0.08252073299801103
2023-07-14,533.1,14.4,-0.8,0.1,0.0,0.0,-29.9,12.3,5000,280,4400.11,0.10272344031553053
2023-07-14,354.0,14.5,-0.6,-0.0,0.0,0.0,-23.8,13.8,4750,280,4400.11,0.051430145927979974
2023-07-14,297.1,14.8,-0.6,-0.1,0.0,0.0,-21.1,15.4,4650,280,4400.11,0.03015274748069502
2023-07-17,384.6,14.7,-0.7,-0.0,0.0,0.0,-24.4,13.9,4750,277,4356.79,0.061592905990842335
2023-07-17,454.3,14.8,-0.7,0.1,0.0,0.0,-26.9,11.4,4850,277,4356.79,0.08242699289368437
2023-07-17,418.4,14.7,-0.7,-0.0,0.0,0.0,-25.7,14.3,4800,277,4356.79,0.07206420585813776
2023-07-17,492.3,14.7,-0.7,0.1,0.0,0.0,-28.0,11.7,4900,277,4356.79,0.09268349306087349
2023-07-17,296.0,15.1,-0.6,-0.1,0.0,0.0,-20.5,15.1,4600,277,4356.79,0.029504591439341952
2023-07-17,248.0,15.7,-0.5,-0.2,0.0,0.0,-17.9,15.5,4500,277,4356.79,0.00752568472056666
2023-07-17,512.0,14.8,-0.8,0.1,0.0,0.0,-28.6,11.9,4925,277,4356.79,0.09777256256834478
2023-07-17,352.8,14.9,-0.6,-0.0,0.0,1.0,-23.1,13.5,4700,277,4356.79,0.05101079666030537
2023-07-17,270.9,15.4,-0.5,-0.1,0.0,0.0,-19.2,14.7,4550,277,4356.79,0.018575520907151657
2023-07-17,323.3,15.0,-0.6,-0.1,0.0,0.0,-21.8,15.5,4650,277,4356.79,0.04031550754355739
2023-07-17,573.6,15.1,-0.8,0.1,0.0,0.0,-30.1,12.2,5000,277,4356.79,0.11288620037839299
2023-07-18,264.0,15.4,-0.5,-0.1,0.0,0.0,-18.9,14.6,4550,276,4369.73,0.015699435318685142
2023-07-18,288.2,15.1,-0.5,-0.1,0.0,0.0,-20.2,15.0,4600,276,4369.73,0.026628505850875592
2023-07-18,374.3,14.6,-0.6,-0.0,0.0,0.0,-24.1,13.9,4750,276,4369.73,0.05871682040237602
2023-07-18,559.8,14.7,-0.8,0.1,0.0,0.0,-29.9,12.2,5000,276,4369.73,0.11001011478992659
2023-07-18,343.4,14.8,-0.6,-0.0,0.0,1.0,-22.8,13.5,4700,276,4369.73,0.04813471107183911
2023-07-18,407.4,14.5,-0.7,-0.0,0.0,0.0,-25.4,14.2,4800,276,4369.73,0.06918812026967139
2023-07-18,314.7,14.9,-0.6,-0.1,0.0,0.0,-21.5,15.4,4650,276,4369.73,0.03743942195509119
2023-07-18,499.1,14.5,-0.7,0.1,0.0,0.0,-28.4,11.9,4925,276,4369.73,0.09489647697987837
2023-07-18,442.5,14.6,-0.7,-0.0,0.0,0.0,-26.7,14.6,4850,276,4369.73,0.07955090730521794
2023-07-18,479.7,14.5,-0.7,0.1,0.0,0.0,-27.8,11.8,4900,276,4369.73,0.08980740747240701
2023-07-18,241.8,15.7,-0.5,-0.2,0.0,0.0,-17.6,15.4,4500,276,4369.73,0.004649599132100201
2023-07-19,245.2,15.7,-0.5,-0.2,0.0,0.0,-17.7,15.4,4500,275,4362.28,0.00644555401741068
2023-07-19,348.9,14.8,-0.6,-0.0,0.0,1.0,-22.9,13.5,4700,275,4362.28,0.04993066595714959
2023-07-19,267.7,15.4,-0.5,-0.1,0.0,0.0,-19.0,14.6,4550,275,4362.28,0.01749539020399573
2023-07-19,450.0,14.7,-0.7,0.1,0.0,0.0,-26.7,11.4,4850,275,4362.28,0.08134686219052831
2023-07-19,380.5,14.6,-0.7,-0.0,0.0,0.0,-24.3,13.9,4750,275,4362.28,0.060512775287686386
2023-07-19,319.6,14.9,-0.6,-0.1,0.0,0.0,-21.6,15.4,4650,275,4362.28,0.039235376840401556
2023-07-19,507.4,14.6,-0.8,0.1,0.0,0.0,-28.4,11.8,4925,275,4362.28,0.0966924318651887
2023-07-19,568.5,14.9,-0.8,0.1,0.0,0.0,-29.9,12.2,5000,275,4362.28,0.11180606967523687
2023-07-19,487.8,14.6,-0.7,0.1,0.0,0.0,-27.9,11.7,4900,275,4362.28,0.09160336235771749
2023-07-19,414.3,14.6,-0.7,-0.0,0.0,0.0,-25.5,14.2,4800,275,4362.28,0.07098407515498187
2023-07-19,292.5,15.1,-0.6,-0.1,0.0,0.0,-20.3,15.0,4600,275,4362.28,0.028424460736185854
2023-07-20,499.9,14.8,-0.7,0.1,0.0,0.0,-28.0,11.7,4925,274,4373.73,0.09416068540953965
2023-07-20,239.6,15.7,-0.5,-0.2,0.0,0.0,-17.4,15.4,4500,274,4373.73,0.003913807561761405
2023-07-20,442.6,14.7,-0.7,-0.0,0.0,0.0,-26.4,14.4,4850,274,4373.73,0.07881511573487936
2023-07-20,342.0,14.9,-0.6,-0.0,0.0,1.0,-22.6,13.4,4700,274,4373.73,0.047398919501500415
2023-07-20,373.4,14.7,-0.6,-0.0,0.0,0.0,-23.9,13.8,4750,274,4373.73,0.05798102883203729
2023-07-20,561.0,15.0,-0.8,0.1,0.0,0.0,-29.6,12.1,5000,274,4373.73,0.10927432321958773
2023-07-20,312.9,14.9,-0.6,-0.1,0.0,0.0,-21.3,15.3,4650,274,4373.73,0.0367036303847523
2023-07-20,406.9,14.6,-0.7,-0.0,0.0,0.0,-25.2,14.1,4800,274,4373.73,0.06845232869933263
2023-07-20,286.2,15.1,-0.5,-0.1,0.0,0.0,-20.0,14.9,4600,274,4373.73,0.02589271428053674
2023-07-20,480.3,14.7,-0.7,0.1,0.0,0.0,-27.5,11.6,4900,274,4373.73,0.0890716159020684
2023-07-20,261.8,15.4,-0.5,-0.1,0.0,0.0,-18.7,14.5,4550,274,4373.73,0.014963643748346534
2023-07-21,392.3,14.4,-0.7,-0.0,0.0,0.0,-24.8,14.1,4800,273,4391.41,0.06450774966603971
2023-07-21,544.1,14.8,-0.8,0.1,0.0,0.0,-29.3,12.1,5000,273,4391.41,0.10532974418629491
2023-07-21,250.7,15.4,-0.5,-0.1,0.0,0.0,-18.2,14.5,4550,273,4391.41,0.011019064715053442
2023-07-21,483.7,14.5,-0.7,0.1,0.0,0.0,-27.7,11.7,4925,273,4391.41,0.09021610637624661
2023-07-21,464.4,14.5,-0.7,0.1,0.0,0.0,-27.2,11.6,4900,273,4391.41,0.08512703686877543
2023-07-21,274.4,15.0,-0.5,-0.1,0.0,0.0,-19.5,14.9,4600,273,4391.41,0.021948135247243726
2023-07-21,300.4,14.8,-0.6,-0.1,0.0,0.0,-20.9,15.3,4650,273,4391.41,0.03275905135145937
2023-07-21,328.7,14.7,-0.6,-0.1,0.0,1.0,-22.2,15.7,4700,273,4391.41,0.04345434046820735
2023-07-21,229.2,15.5,-0.5,-0.2,0.0,0.0,-17.0,15.3,4500,273,4391.41,-3.077147153143871e-05
2023-07-21,427.4,14.5,-0.7,-0.0,0.0,0.0,-26.0,14.4,4850,273,4391.41,0.07487053670158632
2023-07-21,359.4,14.5,-0.6,-0.0,0.0,0.0,-23.5,13.7,4750,273,4391.41,0.0540364497987443
2023-07-24,304.2,14.7,-0.6,-0.1,0.0,0.0,-20.9,15.2,4650,270,4383.03,0.03493791246315911
2023-07-24,253.9,15.3,-0.5,-0.1,0.0,0.0,-18.2,14.4,4550,270,4383.03,0.013197925826753169
2023-07-24,363.8,14.4,-0.6,-0.0,0.0,0.0,-23.5,13.7,4750,270,4383.03,0.05621531091044384
2023-07-24,332.8,14.6,-0.6,-0.0,0.0,1.0,-22.2,13.3,4700,270,4383.03,0.045633201579906885
2023-07-24,232.1,15.5,-0.5,-0.2,0.0,0.0,-17.0,15.2,4500,270,4383.03,0.00214808964016817
2023-07-24,432.3,14.4,-0.7,-0.0,0.0,0.0,-26.0,14.4,4850,270,4383.03,0.07704939781328587
2023-07-24,549.9,14.7,-0.8,0.1,0.0,0.0,-29.3,12.1,5000,270,4383.03,0.1075086052979945
2023-07-24,469.6,14.4,-0.7,0.1,0.0,0.0,-27.2,11.6,4900,270,4383.03,0.087305897980475
2023-07-24,277.9,14.9,-0.5,-0.1,0.0,0.0,-19.6,14.8,4600,270,4383.03,0.02412699635894346
2023-07-24,489.1,14.4,-0.7,0.1,0.0,0.0,-27.7,11.8,4925,270,4383.03,0.09239496748794629
2023-07-24,397.0,14.4,-0.7,-0.0,0.0,0.0,-24.8,14.1,4800,270,4383.03,0.06668661077773927
2023-07-25,251.4,15.5,-0.5,-0.1,0.0,0.0,-18.0,14.3,4550,269,4391.3,0.011402470095454705
2023-07-25,229.6,15.6,-0.5,-0.2,0.0,0.0,-16.7,15.2,4500,269,4391.3,0.0003526339088698055
2023-07-25,329.8,14.9,-0.6,-0.1,0.0,1.0,-21.9,15.5,4700,269,4391.3,0.043837745848608556
2023-07-25,360.6,14.7,-0.6,-0.0,0.0,0.0,-23.2,13.6,4750,269,4391.3,0.05441985517914563
2023-07-25,428.9,14.7,-0.7,-0.0,0.0,0.0,-25.6,14.3,4850,269,4391.3,0.07525394208198748
2023-07-25,485.5,14.7,-0.7,0.1,0.0,0.0,-27.3,11.6,4925,269,4391.3,0.09059951175664785
2023-07-25,275.3,15.1,-0.5,-0.1,0.0,0.0,-19.3,14.7,4600,269,4391.3,0.022331540627645117
2023-07-25,393.7,14.6,-0.7,-0.0,0.0,0.0,-24.4,13.9,4800,269,4391.3,0.06489115504644097
2023-07-25,546.1,15.0,-0.8,0.1,0.0,0.0,-28.8,11.9,5000,269,4391.3,0.10571314956669602
2023-07-25,466.1,14.7,-0.7,0.1,0.0,0.0,-26.8,11.5,4900,269,4391.3,0.08551044224917671
2023-07-25,301.4,14.9,-0.6,-0.1,0.0,0.0,-20.6,15.1,4650,269,4391.3,0.03314245673186067
2023-07-26,328.3,15.0,-0.6,-0.1,0.0,0.0,-21.5,15.3,4650,268,4346.15,0.04356696085085164
2023-07-26,274.2,15.3,-0.5,-0.1,0.0,0.0,-18.9,14.5,4550,268,4346.15,0.02182697421444591
2023-07-26,426.6,14.8,-0.7,-0.0,0.0,0.0,-25.3,14.1,4800,268,4346.15,0.07531565916543201
2023-07-26,391.7,14.7,-0.7,-0.0,0.0,0.0,-24.0,13.7,4750,268,4346.15,0.06484435929813659
2023-07-26,358.9,14.8,-0.6,-0.0,0.0,1.0,-22.8,13.4,4700,268,4346.15,0.054262249967599624
2023-07-26,585.3,15.3,-0.8,0.1,0.0,0.0,-29.4,11.9,5000,268,4346.15,0.11613765368568724
2023-07-26,250.5,15.7,-0.5,-0.2,0.0,0.0,-17.7,15.3,4500,268,4346.15,0.010777138027860912
2023-07-26,463.5,14.9,-0.7,0.1,0.0,0.0,-26.4,11.3,4850,268,4346.15,0.08567844620097863
2023-07-26,300.1,15.1,-0.6,-0.1,0.0,0.0,-20.2,14.9,4600,268,4346.15,0.0327560447466362
2023-07-26,522.6,15.0,-0.8,0.1,0.0,0.0,-28.0,11.7,4925,268,4346.15,0.10102401587563903
2023-07-26,502.5,14.9,-0.7,0.1,0.0,0.0,-27.5,11.5,4900,268,4346.15,0.09593494636816774
2023-07-27,323.2,14.6,-0.6,-0.1,0.0,0.0,-21.8,15.6,4750,267,4447.44,0.041895694332221144
2023-07-27,223.5,15.3,-0.5,-0.2,0.0,0.0,-16.6,15.3,4550,267,4447.44,-0.0011216907514696836
2023-07-27,353.9,14.4,-0.6,-0.0,0.0,0.0,-23.1,13.7,4800,267,4447.44,0.05236699419951648
2023-07-27,440.0,14.4,-0.7,-0.0,0.0,0.0,-26.2,14.6,4925,267,4447.44,0.07807535090972346
2023-07-27,421.7,14.3,-0.7,-0.0,0.0,0.0,-25.7,14.4,4900,267,4447.44,0.07298628140225223
2023-07-27,203.9,15.6,-0.4,-0.2,0.0,0.0,-15.4,14.9,4500,267,4447.44,-0.012171526938054582
2023-07-27,268.8,14.8,-0.5,-0.1,0.0,0.0,-19.2,14.8,4650,267,4447.44,0.020618295884936175
2023-07-27,386.7,14.3,-0.7,-0.0,0.0,0.0,-24.4,14.1,4850,267,4447.44,0.0627297812350632
2023-07-27,245.1,15.2,-0.5,-0.2,0.0,0.0,-17.9,15.7,4600,267,4447.44,0.009807379780720622
2023-07-27,497.9,14.5,-0.7,0.1,0.0,0.0,-27.9,11.9,5000,267,4447.44,0.09318898871977174
2023-07-27,294.9,14.6,-0.6,-0.1,0.0,1.0,-20.5,15.3,4700,267,4447.44,0.031313585001684276
2023-07-28,213.3,15.2,-0.5,-0.2,0.0,0.0,-16.2,15.2,4550,266,4466.5,-0.0053085561284045265
2023-07-28,338.1,14.1,-0.6,-0.0,0.0,0.0,-22.7,13.7,4800,266,4466.5,0.048180128822581735
2023-07-28,194.6,15.6,-0.4,-0.2,0.0,0.0,-14.9,14.8,4500,266,4466.5,-0.016358392314989492
2023-07-28,478.0,14.0,-0.7,0.1,0.0,0.0,-27.7,11.9,5000,266,4466.5,0.08900212334283683
2023-07-28,308.6,14.3,-0.6,-0.1,0.0,0.0,-21.4,15.6,4750,266,4466.5,0.03770882895528623
2023-07-28,281.5,14.4,-0.6,-0.1,0.0,1.0,-20.0,15.2,4700,266,4466.5,0.027126719624749197
2023-07-28,369.9,14.0,-0.7,-0.0,0.0,0.0,-24.1,14.1,4850,266,4466.5,0.05854291585812821
2023-07-28,421.7,14.0,-0.7,0.0,0.0,0.0,-26.0,14.6,4925,266,4466.5,0.07388848553278853
2023-07-28,256.6,14.7,-0.5,-0.1,0.0,0.0,-18.7,14.8,4650,266,4466.5,0.016431430508001353
2023-07-28,403.9,14.0,-0.7,-0.0,0.0,0.0,-25.3,14.4,4900,266,4466.5,0.0687994160253174
2023-07-28,234.0,15.0,-0.5,-0.2,0.0,0.0,-17.4,15.6,4600,266,4466.5,0.005620514403785624
2023-07-31,260.0,15.1,-0.5,-0.1,0.0,0.0,-18.4,14.6,4650,263,4471.31,0.01562387122373332
2023-07-31,312.1,14.6,-0.6,-0.1,0.0,0.0,-21.1,15.4,4750,263,4471.31,0.036901269671018394
2023-07-31,407.2,14.4,-0.7,-0.0,0.0,0.0,-24.9,14.2,4900,263,4471.31,0.06799185674104942
2023-07-31,424.9,14.4,-0.7,-0.0,0.0,0.0,-25.5,14.4,4925,263,4471.31,0.07308092624852058
2023-07-31,237.3,15.3,-0.5,-0.2,0.0,0.0,-17.2,15.4,4600,263,4471.31,0.00481295511951771
2023-07-31,341.6,14.6,-0.6,-0.0,0.0,0.0,-22.4,13.5,4800,263,4471.31,0.04737256953831378
2023-07-31,480.8,14.4,-0.7,0.1,0.0,0.0,-27.2,11.7,5000,263,4471.31,0.08819456405856883
2023-07-31,216.6,15.6,-0.4,-0.2,0.0,0.0,-16.0,15.1,4550,263,4471.31,-0.006116115412672539
2023-07-31,197.7,15.9,-0.4,-0.2,0.0,0.0,-14.8,14.7,4500,263,4471.31,-0.017165951599257493
2023-07-31,373.3,14.4,-0.7,-0.0,0.0,0.0,-23.6,13.8,4850,263,4471.31,0.05773535657386034
2023-07-31,284.9,14.8,-0.6,-0.1,0.0,1.0,-19.7,15.0,4700,263,4471.31,0.02631916034048126
2023-08-01,457.8,14.9,-0.7,0.1,0.0,0.0,-25.9,11.2,4900,262,4407.54,0.08244616566115938
2023-08-01,421.8,14.8,-0.7,-0.0,0.0,0.0,-24.7,14.0,4850,262,4407.54,0.07218966549397025
2023-08-01,535.5,15.0,-0.8,0.1,0.0,0.0,-28.0,11.7,5000,262,4407.54,0.1026488729786787
2023-08-01,249.7,15.9,-0.5,-0.2,0.0,0.0,-17.3,15.3,4550,262,4407.54,0.008338193507437457
2023-08-01,272.8,15.6,-0.5,-0.2,0.0,0.0,-18.5,14.4,4600,262,4407.54,0.019267264039627766
2023-08-01,298.2,15.3,-0.6,-0.1,0.0,0.0,-19.8,14.8,4650,262,4407.54,0.03007818014384343
2023-08-01,355.6,15.0,-0.6,-0.0,0.0,0.0,-22.3,13.3,4750,262,4407.54,0.05135557859112819
2023-08-01,476.5,14.9,-0.7,0.1,0.0,0.0,-26.4,11.4,4925,262,4407.54,0.08753523516863068
2023-08-01,228.5,16.1,-0.5,-0.2,0.0,0.0,-16.1,14.9,4500,262,4407.54,-0.0027116426791475557
2023-08-01,387.7,14.9,-0.7,-0.0,0.0,0.0,-23.5,13.6,4800,262,4407.54,0.06182687845842363
2023-08-01,325.8,15.2,-0.6,-0.1,0.0,1.0,-21.0,15.2,4700,262,4407.54,0.04077346926059142
2023-08-02,351.4,16.2,-0.6,-0.1,0.0,0.0,-21.1,14.9,4650,261,4336.5,0.04641690873086423
2023-08-02,322.9,16.3,-0.6,-0.2,0.0,0.0,-19.9,14.6,4600,261,4336.5,0.03560599262664843
2023-08-02,296.6,16.6,-0.5,-0.2,0.0,0.0,-18.7,14.2,4550,261,4336.5,0.024676922094458195
2023-08-02,272.5,16.9,-0.5,-0.2,0.0,0.0,-17.5,15.1,4500,261,4336.5,0.013627085907873262
2023-08-02,449.6,16.0,-0.7,-0.0,0.0,0.0,-24.5,13.6,4800,261,4336.5,0.07816560704544442
2023-08-02,606.5,16.4,-0.8,0.1,0.0,0.0,-28.4,11.5,5000,261,4336.5,0.11898760156569961
2023-08-02,486.4,16.1,-0.7,-0.0,0.0,0.0,-25.6,13.8,4850,261,4336.5,0.08852839408099096
2023-08-02,544.8,16.2,-0.8,0.1,0.0,0.0,-27.1,11.2,4925,261,4336.5,0.10387396375565129
2023-08-02,524.9,16.1,-0.7,0.1,0.0,0.0,-26.6,11.1,4900,261,4336.5,0.09878489424818003
2023-08-02,414.9,16.0,-0.7,-0.1,0.0,0.0,-23.4,13.3,4750,261,4336.5,0.06769430717814905
2023-08-02,382.1,16.1,-0.6,-0.1,0.0,1.0,-22.2,13.0,4700,261,4336.5,0.05711219784761215
2023-08-03,573.5,16.5,-0.8,0.1,0.0,0.0,-27.3,11.2,4925,260,4304.63,0.11133993632679645
2023-08-03,475.5,16.3,-0.7,-0.0,0.0,0.0,-24.9,13.6,4800,260,4304.63,0.08563157961658935
2023-08-03,553.1,16.4,-0.8,0.1,0.0,0.0,-26.9,11.1,4900,260,4304.63,0.10625086681932513
2023-08-03,315.7,16.6,-0.6,-0.2,0.0,0.0,-19.2,14.3,4550,260,4304.63,0.03214289466560329
2023-08-03,513.5,16.4,-0.7,0.1,0.0,0.0,-25.9,10.9,4850,260,4304.63,0.095994366652136
2023-08-03,343.5,16.5,-0.6,-0.2,0.0,0.0,-20.4,14.6,4600,260,4304.63,0.0430719651977934
2023-08-03,636.5,16.9,-0.8,0.1,0.0,0.0,-28.6,11.4,5000,260,4304.63,0.1264535741368445
2023-08-03,290.1,17.0,-0.5,-0.2,0.0,0.0,-18.1,14.0,4500,260,4304.63,0.02109305847901826
2023-08-03,405.5,16.3,-0.7,-0.1,0.0,1.0,-22.7,13.0,4700,260,4304.63,0.0645781704187571
2023-08-03,439.5,16.2,-0.7,-0.1,0.0,0.0,-23.9,13.3,4750,260,4304.63,0.07516027974929389
2023-08-03,373.5,16.5,-0.6,-0.1,0.0,0.0,-21.6,12.7,4650,260,4304.63,0.05388288130200909
2023-08-04,444.8,15.4,-0.7,-0.0,0.0,0.0,-24.7,13.7,4800,259,4332.91,0.07917298455647917
2023-08-04,317.5,15.8,-0.6,-0.1,0.0,0.0,-19.9,14.6,4600,259,4332.91,0.036613370137683184
2023-08-04,481.7,15.5,-0.7,0.1,0.0,0.0,-25.7,11.0,4850,259,4332.91,0.08953577159202566
2023-08-04,602.9,15.8,-0.8,0.1,0.0,0.0,-28.6,11.6,5000,259,4332.91,0.11999497907673434
2023-08-04,291.0,16.0,-0.5,-0.2,0.0,0.0,-18.7,14.3,4550,259,4332.91,0.025684299605493007
2023-08-04,266.7,16.4,-0.5,-0.2,0.0,0.0,-17.5,13.9,4500,259,4332.91,0.014634463418907912
2023-08-04,540.6,15.5,-0.8,0.1,0.0,0.0,-27.2,11.4,4925,259,4332.91,0.1048813412666861
2023-08-04,377.0,15.5,-0.6,-0.1,0.0,1.0,-22.3,13.1,4700,259,4332.91,0.0581195753586468
2023-08-04,520.5,15.4,-0.8,0.1,0.0,0.0,-26.8,11.2,4900,259,4332.91,0.09979227175921487
2023-08-04,409.9,15.4,-0.7,-0.0,0.0,0.0,-23.5,13.4,4750,259,4332.91,0.06870168468918364
2023-08-04,346.1,15.7,-0.6,-0.1,0.0,0.0,-21.1,15.0,4650,259,4332.91,0.04742428624189893
2023-08-07,372.4,15.4,-0.6,-0.1,0.0,1.0,-22.1,13.0,4700,256,4337.5,0.05732956892248729
2023-08-07,405.2,15.3,-0.7,-0.0,0.0,0.0,-23.3,13.4,4750,256,4337.5,0.06791167825302442
2023-08-07,263.2,16.4,-0.5,-0.2,0.0,0.0,-17.2,13.8,4500,256,4337.5,0.013844456982748488
2023-08-07,341.8,15.6,-0.6,-0.1,0.0,0.0,-20.9,14.9,4650,256,4337.5,0.04663427980573934
2023-08-07,515.5,15.2,-0.8,0.1,0.0,0.0,-26.5,11.2,4900,256,4337.5,0.09900226532305549
